boto3|1.24.93|False|boto3|0%|The AWS SDK for Python|376423964
sagemaker|2.112.2|False|sagemaker|36.4%|Open source library for training and deploying models on Amazon SageMaker.|7152716
responses|0.22.0|True|responses|24.4%|A utility library for mocking out the `requests` Python library.|7121272
pathlib2|2.3.7.post1|False|pathlib2|8%|Object-oriented filesystem paths|7119234
arrow|1.2.3|True|arrow|38.4%|Better dates & times for Python|7094858
fuzzywuzzy|0.18.0|False|fuzzywuzzy|24.6%|Fuzzy string matching in python|7076468
sphinx|5.3.0|True|sphinx|47.7%|Python documentation generator|7056238
tokenizers|0.13.1|False|tokenizers|16.3%|Fast and Customizable Tokenizers|7048130
croniter|1.3.7|False|croniter|31.4%|croniter provides iteration for datetime object with cron like format|6978106
snowballstemmer|2.2.0|False|snowballstemmer|36.8%|This package provides 29 stemmers for 28 languages generated from Snowball algorithms.|6966387
astunparse|1.6.3|False|astunparse|12.1%|An AST unparser for Python|6893020
watchdog|2.1.9|False|watchdog|25.6%|Filesystem events monitoring|6853809
terminado|0.16.0|True|terminado|19%|Tornado websocket backend for the Xterm.js Javascript terminal emulator library.|6795711
tinycss2|1.2.1|False|tinycss2|29%|A tiny CSS parser|6652089
knack|0.10.0|False|knack|16.3%|A Command-Line Interface framework|6599951
typer|0.4.2|True|typer|72%|Typer, build great CLIs. Easy to code. Based on Python type hints.|6572466
dulwich|0.20.46|True|dulwich|11.5%|Python Git Library|6487085
deepdiff|6.2.1|False|deepdiff|22.6%|Deep Difference and Search of any Python object/data. Recreate objects by adding adding deltas to each other.|6482340
pipenv|2022.10.12|False|pipenv|35.3%|Python Development Workflow for Humans.|6463599
setproctitle|1.3.2|True|setproctitle|66.7%|A Python module to customize the process title|6378683
prettytable|3.4.1|False|prettytable|23.2%|A simple Python library for easily displaying tabular data in a visually appealing ASCII table format|6329769
sendgrid|6.9.7|False|sendgrid|14.4%|Twilio SendGrid library for Python|6325414
sendgrid|6.9.7|False|test|2.7%|Twilio SendGrid library for Python|6325414
pycountry|22.3.5|False|pycountry|20.5%|ISO country, subdivision, language, currency and script definitions and their translations|6282670
inflection|0.5.1|True|inflection|86.7%|A port of Ruby on Rails inflector to Python|6255971
tldextract|3.4.0|True|tldextract|80.7%|Accurately separates a URL's subdomain, domain, and public suffix, using the Public Suffix List (PSL). By default, this includes the public ICANN TLDs and their exceptions. You can optionally support the Public Suffix List's private domains as well.|6250446
faker|15.1.1|True|faker|32.7%|Faker is a Python package that generates fake data for you.|6217945
gevent|22.10.1|False|gevent|12.4%|Coroutine-based network library|6086850
slackclient|2.9.4|False|slack|33.8%|Slack API clients for Web API and RTM API (Legacy) - Please use https://pypi.org/project/slack-sdk/ instead.|6071392
atomicwrites|1.4.1|False|atomicwrites|15.4%|Atomic file writes.|6030322
hvac|1.0.2|False|hvac|8.9%|HashiCorp Vault API client|5937554
moto|4.0.7|False|moto|20.5%|A library that allows your python tests to easily mock out the boto library|5856247
hdfs|2.7.0|False|hdfs|6.1%|HdfsCLI: API and command line interface for HDFS.|5801203
dask|2022.10.0|True|dask|6.5%|Parallel PyData with Task Scheduling|5783000
torchvision|0.13.1|False|torchvision|39.3%|image and video datasets and models for torch deep learning|5767545
typeguard|2.13.3|True|typeguard|21.5%|Run-time type checker for Python|5754024
multiprocess|0.70.13|False|_multiprocess|0%|better multiprocessing and multithreading in python|5748253
multiprocess|0.70.13|False|multiprocess|14.7%|better multiprocessing and multithreading in python|5748253
identify|2.5.6|True|identify|96.6%|File identification library for Python|5716873
ecdsa|0.18.0|False|ecdsa|7.4%|ECDSA cryptographic signature library (pure python)|5708112
sentencepiece|0.1.97|False|sentencepiece|4.5%|SentencePiece python wrapper|5652458
kombu|5.2.4|False|kombu|18.7%|Messaging library for Python.|5636166
celery|5.2.7|False|celery|16.2%|Distributed Task Queue.|5613336
pep517|0.13.0|False|pep517|13.2%|Wrappers to build Python packages using PEP 517 hooks|5608778
amqp|5.1.1|False|amqp|19.6%|Low-level AMQP client for Python (fork of amqplib).|5605106
imagesize|1.4.1|False|imagesize|20%|Getting image size from png/jpeg/jpeg2000/gif file|5600126
crcmod|1.7|False|crcmod|13.1%|CRC Generator|5594094
maxminddb|2.2.0|True|maxminddb|57.9%|Reader for the MaxMind DB format|5557855
pyproj|3.4.0|True|pyproj|60.5%|Python interface to PROJ (cartographic projections and coordinate transformations library)|5549822
executing|1.1.1|False|executing|15.7%|Get the currently executing AST node of a frame, and other information|5543826
asttokens|2.0.8|True|asttokens|27.6%|Annotate AST trees with source code positions|5537485
overrides|6.5.0|True|overrides|37.5%|A decorator to automatically detect mismatch when overriding a method.|5508983
zeep|4.1.0|True|zeep|10.8%|A modern/fast Python SOAP client based on lxml / requests|5388063
pycrypto|2.6.1|False|Crypto|12.7%|Cryptographic modules for Python.|5374143
authlib|1.1.0|False|authlib|22.3%|The ultimate Python library in building OAuth and OpenID Connect servers and clients.|5356081
alabaster|0.7.12|False|alabaster|28.6%|A configurable sidebar-enabled Sphinx theme|5342315
execnet|1.9.0|False|execnet|17.8%|execnet: rapid multi-Python deployment|5333843
astor|0.8.1|False|astor|8.6%|Read/rewrite/write Python ASTs|5303435
wsproto|1.2.0|True|wsproto|89.5%|WebSockets state-machine based protocol implementation|5293122
stevedore|4.0.1|False|stevedore|10.7%|Manage dynamic plugins for Python applications|5272504
ezfnsetup|5.1.1|False|ezfnsetup|0%|UNKNOWN|5184715
geoip2|4.6.0|True|geoip2|63.6%|MaxMind GeoIP2 API|5171133
unicodecsv|0.14.1|False|unicodecsv|17.7%|Python2's stdlib csv module is nice, but it doesn't support unicode. This module is a drop-in replacement which *does*.|5164990
billiard|3.6.4.0|False|billiard|19.9%|Python multiprocessing fork with improvements and bugfixes|5110687
constructs|3.4.128|True|constructs|79.8%|A programming model for composable configuration|5100930
vine|5.0.0|False|vine|11.9%|Promises, promises, promises.|5086039
tox|3.26.0|False|tox|26.8%|tox is a generic virtualenv management and test command line tool|5008335
libclang|14.0.6|False|clang|27.6%|Clang Python Bindings, mirrored from the official LLVM repo: https://github.com/llvm/llvm-project/tree/main/clang/bindings/python, to make the installation process easier.|4852511
ansible|6.5.0|False|ansible_collections|32.1%|Radically simple IT automation|4828402
convertdate|2.4.0|False|convertdate|39.7%|Converts between Gregorian dates and other calendar systems|4809279
xlwt|1.3.0|False|xlwt|23.9%|Library to create spreadsheet files compatible with MS Excel 97/2000/XP/2003 XLS files, on any platform, with Python 2.6, 2.7, 3.3+|4799929
holidays|0.16|True|holidays|26.6%|Generate and work with holidays in Python|4779352
holidays|0.16|True|holidays/countries|6.8%|Generate and work with holidays in Python|4779352
holidays|0.16|True|holidays/financial|0%|Generate and work with holidays in Python|4779352
spacy|3.4.1|True|spacy|33.1%|Industrial-strength Natural Language Processing (NLP) in Python|4740968
fasteners|0.18|False|fasteners|39.7%|A python package that provides useful locks|4739943
nose|1.3.7|False|nose|8.6%|nose extends unittest to make testing easier|4737460
pymeeus|0.5.11|False|pymeeus|13%|Python implementation of Jean Meeus astronomical routines|4707047
gensim|4.2.0|False|gensim|9.9%|Python framework for fast Vector Space Modelling|4681661
ratelimit|2.2.1|False|ratelimit|10.5%|API rate limit decorator|4660159
trio|0.22.0|False|trio|19.1%|A friendly Python library for async concurrency and I/O|4652455
tblib|1.7.0|False|tblib|20.7%|Traceback serialization library.|4613959
freezegun|1.2.2|True|freezegun|88%|Let your Python tests travel through time|4582001
outcome|1.2.0|False|outcome|16.7%|Capture the outcome of Python function calls.|4575966
connexion|2.14.1|False|connexion|13.8%|Connexion - API first applications with OpenAPI/Swagger and Flask|4566421
dateparser|1.1.1|False|dateparser|14%|Date parsing library designed to parse dates from HTML pages|4551934
dateparser|1.1.1|False|dateparser_cli|44.4%|Date parsing library designed to parse dates from HTML pages|4551934
dateparser|1.1.1|False|dateparser_data|0%|Date parsing library designed to parse dates from HTML pages|4551934
dateparser|1.1.1|False|dateparser_scripts|51.7%|Date parsing library designed to parse dates from HTML pages|4551934
orjson|3.8.0|True|orjson|100%|Fast, correct Python JSON library supporting dataclasses, datetimes, and numpy|4525250
cligj|0.7.2|False|cligj|4.2%|Click params for commmand line interfaces to GeoJSON|4414208
munch|2.5.0|False|munch|8%|A dot-accessible dictionary (a la JavaScript objects)|4397006
geopy|2.2.0|False|geopy|21.9%|Python Geocoding Toolbox|4315314
promise|2.3|True|promise|22.8%|Promises/A+ implementation for Python|4295693
parsedatetime|2.6|False|parsedatetime|23%|Parse human-readable date/time text.|4284252
iso8601|1.1.0|True|iso8601|100%|Simple module to parse ISO 8601 dates|4275922
fire|0.4.0|False|fire|18.8%|A library for automatically generating command line interfaces.|4254621
partd|1.3.0|False|partd|14%|Appendable key-value storage|4199799
humanize|4.4.0|True|humanize|94.4%|Python humanize utilities|4160413
thinc|8.1.4|True|thinc|26.2%|A refreshing functional take on deep learning, compatible with your favorite libraries|4155758
locket|1.0.0|False|locket|50%|File-based locks for Python on Linux and Windows|4140467
inflect|6.0.0|True|inflect|29.5%|Correctly generate plurals, singular nouns, ordinals, indefinite articles; convert numbers to words|4112306
distributed|2022.10.0|True|distributed|34.9%|Distributed scheduler for Dask|4107466
pycron|3.0.0|False|pycron|44.4%|Simple cron-like parser, which determines if current datetime matches conditions.|4065477
watergrid|1.1.1|False|test|5.7%|Lightweight framework for building ETL pipelines.|4038274
watergrid|1.1.1|False|watergrid|28.3%|Lightweight framework for building ETL pipelines.|4038274
pathos|0.2.9|False|pathos|12.9%|parallel graph management and execution in heterogeneous computing|3974895
djangorestframework|3.14.0|False|rest_framework|16.1%|Web APIs for Django, made easy.|3964971
srsly|2.4.5|False|srsly|13.1%|Modern high-performance serialization utilities for Python|3949043
blis|0.7.9|False|blis|7.3%|The Blis BLAS-like linear algebra library, as a self-contained C-extension.|3933998
singledispatch|3.7.0|False|singledispatch|10%|Backport functools.singledispatch from Python 3.4 to Python 2.6-3.3.|3930889
murmurhash|1.0.9|False|murmurhash|28.6%|Cython bindings for MurmurHash|3871512
avro|1.11.1|False|avro|40.8%|Avro is a serialization and RPC framework.|3870354
pyperclip|1.8.2|False|pyperclip|33.3%|A cross-platform clipboard module for Python. (Only handles plain text for now.)|3869610
phonenumbers|8.12.57|True|phonenumbers|97.3%|Python version of Google's common library for parsing, formatting, storing and validating international phone numbers.|3868970
wasabi|0.10.1|False|wasabi|17.7%|A lightweight console printing and formatting toolkit|3815503
cymem|2.0.7|False|cymem|40%|Manage calls to calloc/free through Cython|3810895
shortuuid|1.0.9|False|shortuuid|0%|A generator library for concise, unambiguous and URL-safe UUIDs.|3795890
preshed|3.0.8|False|preshed|13.6%|Cython hash table that trusts the keys are pre-hashed|3779048
pox|0.3.1|False|pox|4.3%|utilities for filesystem exploration and automated builds|3773148
statsd|3.3.0|False|statsd|29.9%|A simple statsd client.|3754163
ppft|1.7.6.5|False|pp|0%|distributed and parallel python|3746373
ppft|1.7.6.5|False|ppft|21.8%|distributed and parallel python|3746373
pastel|0.2.1|False|pastel|12.2%|Bring colors to your terminal.|3735106
clikit|0.6.2|False|clikit|67.6%|CliKit is a group of utilities to build beautiful and testable command line interfaces.|3729365
motor|3.0.0|False|motor|14.3%|Non-blocking MongoDB driver for Tornado or asyncio|3708555
netaddr|0.8.0|False|netaddr|20.8%|A network address manipulation library for Python|3705363
apispec|3.3.2|False|apispec|21.7%|A pluggable API specification generator. Currently supports the OpenAPI Specification (f.k.a. the Swagger specification).|3689313
jira|3.4.1|True|jira|39.3%|Python library for interacting with JIRA via REST APIs.|3681387
datetime|4.7|False|datetime|0%|This package provides a DateTime data type, as known from Zope. Unless you need to communicate with Zope APIs, you're probably better off using Python's built-in datetime module.|3668650
coloredlogs|15.0.1|False|coloredlogs|14.7%|Colored terminal output for Python's logging module|3635275
loguru|0.6.0|True|loguru|95.1%|Python logging made (stupidly) simple|3609621
shap|0.41.0|False|shap|8.2%|A unified approach to explain the output of any machine learning model.|3607268
build|0.8.0|True|build|100%|A simple, correct PEP 517 build frontend|3603819
pypdf2|2.11.1|True|pypdf2|0%|A pure-python PDF library capable of splitting, merging, cropping, and transforming PDF files|3582913
sacremoses|0.0.53|False|sacremoses|50.6%|SacreMoses|3565968
pika|1.3.1|False|pika|25.1%|Pika Python AMQP Client Library|3565258
catalogue|2.0.8|False|catalogue|55.2%|Super lightweight function registries for your library|3559592
pypandoc|1.9|False|pypandoc|50%|Thin wrapper for pandoc.|3543846
pytimeparse|1.1.8|False|pytimeparse|21.9%|Time expression parser|3515624
geographiclib|1.52|False|geographiclib|29.2%|The geodesic routines from GeographicLib|3494220
funcsigs|1.0.2|False|funcsigs|7.1%|Python function signatures from PEP362 for Python 2.6, 2.7 and 3.2+|3470635
jsondiff|2.0.0|False|jsondiff|5.1%|Diff JSON and JSON-like structures in Python|3417424
invoke|1.7.3|False|invoke|11.7%|Pythonic task execution|3347228
cerberus|1.3.4|False|cerberus|11.7%|Lightweight, extensible schema and data validation tool for Python dictionaries.|3344902
bokeh|2.4.3|False|bokeh|30.3%|Interactive plots and applications in the browser from Python|3322686
pybind11|2.10.0|True|pybind11|73%|Seamless operability between C++11 and Python|3316469
cheroot|8.6.0|True|cheroot|37.8%|Highly-optimized, pure-python HTTP server|3311080
parameterized|0.8.1|False|parameterized|9.8%|Parameterized testing with any Python test framework|3302879
feedparser|6.0.10|False|feedparser|39.3%|Universal feed parser, handles RSS 0.9x, RSS 1.0, RSS 2.0, CDF, Atom 0.3, and Atom 1.0 feeds|3262434
tifffile|2022.10.10|False|tifffile|90.9%|Read and write TIFF files|3221475
cssselect|1.1.0|False|cssselect|15.7%|cssselect parses CSS3 Selectors and translates them to XPath 1.0|3194481
slicer|0.0.7|False|slicer|5.6%|A small package for big slicing.|3187077
hpack|4.0.0|False|hpack|43.7%|Pure-Python HPACK header compression|3180194
prison|0.2.1|False|prison|31%|Rison encoder/decoder|3172823
structlog|22.1.0|True|structlog|91.1%|Structured Logging for Python|3134302
pyhive|0.6.5|False|pyhive|34.6%|Python interface to Hive|3132267
validators|0.20.0|False|validators|66.7%|Python Data Validation for Humansâ„¢.|3128652
aniso8601|9.0.1|False|aniso8601|22%|A library for parsing ISO 8601 strings.|3123682
incremental|22.10.0|True|incremental|23.9%|"A small library that versions your Python projects."|3114229
h2|4.1.0|False|h2|36.8%|HTTP/2 State-Machine based protocol implementation|3091618
hyperframe|6.0.1|True|hyperframe|56.1%|HTTP/2 framing layer for Python|3078822
natsort|8.2.0|True|natsort|91.9%|Simple yet flexible natural sorting in Python.|3072858
ephem|4.1.3|False|ephem|3.1%|Compute positions of the planets and stars|3039693
hypothesis|6.56.3|True|hypothesis|45.4%|A library for property-based testing|3016738
cachelib|0.9.0|True|cachelib|79.8%|A collection of cache libraries in the same API interface.|3008660
twine|4.0.1|True|twine|73.5%|Collection of utilities for publishing packages on PyPI|3006467
apscheduler|3.9.1|False|apscheduler|10.4%|In-process task scheduler with Cron-like capabilities|3005829
qtconsole|5.3.2|False|qtconsole|9%|Jupyter Qt console|3004933
mdurl|0.1.2|True|mdurl|100%|Markdown URL utilities|3004910
qtpy|2.2.1|True|qtpy|63.3%|Provides an abstraction layer on top of the various Qt bindings (PyQt5/6 and PySide2/6).|2984055
wtforms|2.3.3|False|wtforms|6.4%|A flexible forms validation and rendering library for Python web development.|2980563
graphframes|0.6|False|graphframes|5.2%|GraphFrames: DataFrame-based Graphs|2978141
dvc|2.30.0|False|dvc|28.1%|Git for data scientists - manage your code and data together|2951543
cmdstanpy|1.0.7|True|cmdstanpy|73.4%|Python interface to CmdStan|2945433
jaydebeapi|1.2.3|False|jaydebeapi|34.2%|Use JDBC database drivers from Python 2/3 or Jython with a DB-API.|2921006
yamllint|1.28.0|False|yamllint|50.2%|A linter for YAML files.|2910338
twisted|22.8.0|True|twisted|15.7%|An asynchronous networking framework written in Python|2889074
sasl|0.3.1|False|sasl|0%|Cyrus-SASL bindings for Python|2879381
cherrypy|18.8.0|False|cherrypy|12.6%|Object-Oriented HTTP framework|2830266
google|3.0.0|False|googlesearch|35%|Python bindings to the Google search engine.|2825227
makefun|1.15.0|True|makefun|22.2%|Small library to dynamically create python functions.|2776905
ddtrace|1.5.2|True|benchmarks|16.7%|Datadog APM client library|2768677
ddtrace|1.5.2|True|ddtrace|45.3%|Datadog APM client library|2768677
pyserial|3.5|False|serial|38.5%|Python Serial Port Extension|2768543
contourpy|1.0.5|False|contourpy|3.5%|Python library for calculating contours of 2D quadrilateral grids|2742229
sekkaybot|0.22.232|False|sekkaybot|0%|Lobby bot.|2739889
tempora|5.0.2|False|tempora|13.5%|Objects and routines pertaining to date and time (tempora)|2707884
lunarcalendar|0.0.9|False|lunarcalendar|10.9%|A lunar calendar converter, including a number of lunar and solar holidays, mainly from China.|2705760
pygeohash|1.2.0|False|pygeohash|10.7%|Python module for interacting with geohashes|2699612
kfp|1.8.14|False|kfp|40%|KubeFlow Pipelines SDK|2629471
zict|2.2.0|True|zict|63.4%|Mutable mapping tools|2626064
pyhocon|0.3.59|False|pyhocon|23.1%|HOCON parser for Python|2601124
fabric|2.7.1|False|fabric|11.8%|High level SSH command execution|2597396
uritools|4.0.0|False|uritools|42.9%|URI parsing, classification and composition|2596666
ftfy|6.1.1|True|ftfy|62.3%|Fixes mojibake and other problems with Unicode, after the fact|2563329
frozendict|2.3.4|True|frozendict|7%|A simple immutable dictionary|2554844
sympy|1.11.1|True|sympy|4.4%|Computer algebra system (CAS) in Python|2545232
tableauserverclient|0.23|True|tableauserverclient|42.6%|A Python module for working with the Tableau Server REST API.|2542080
numexpr|2.8.3|False|numexpr|13%|Fast numerical expression evaluator for NumPy|2534695
mpmath|1.2.1|False|mpmath|3%|Python library for arbitrary-precision floating-point arithmetic|2524942
hyperlink|21.0.0|True|hyperlink|85.9%|A featureful, immutable, and correct URL for Python.|2520671
pydeequ|1.0.1|False|pydeequ|20.3%|PyDeequ - Unit Tests for Data|2484347
tld|0.12.6|True|tld|35.3%|Extract the top-level domain (TLD) from the URL given.|2473454
resolvelib|0.8.1|True|resolvelib|75.3%|Resolve abstract dependencies into concrete ones|2462230
pathy|0.6.2|True|pathy|95.5%|pathlib.Path subclasses for local and cloud bucket storage|2460295
autocommand|2.2.1|False|autocommand|50%|A library to create a command-line program from a function|2446773
boto3-stubs|1.24.93|True|boto3-stubs|93.4%|Type annotations for boto3 1.24.93 generated with mypy-boto3-builder 7.11.10|2440897
automat|20.2.0|False|automat|0%|Self-service finite-state machines for the programmer on the go.|2422898
jellyfish|0.9.0|True|jellyfish|17.5%|a library for doing approximate and phonetic matching of strings.|2371157
ipdb|0.13.9|False|ipdb|8%|IPython-enabled pdb|2370201
moviepy|1.0.3|False|moviepy|20.6%|Video editing with Python|2353597
constantly|15.1.0|False|constantly|0%|Symbolic constants in Python|2348494
pathtools|0.1.2|False|pathtools|29.4%|File system general utilities|2345868
hiredis|2.0.0|True|hiredis|100%|Python wrapper for hiredis|2332200
proglog|0.1.10|False|proglog|11.3%|Log and progress bar manager for console, notebooks, web...|2330834
langcodes|3.3.0|True|langcodes|63.4%|Tools for labeling human languages with IETF language tags|2309443
bitarray|2.6.0|True|bitarray|11.1%|efficient arrays of booleans -- C extension|2290824
catboost|1.1|False|catboost|19.6%|Catboost Python Package|2289999
yapf|0.32.0|False|yapf|31.6%|A formatter for Python code.|2285751
yapf|0.32.0|False|yapftests|0.8%|A formatter for Python code.|2285751
testpath|0.6.0|False|testpath|7%|Test utilities for code working with files and commands|2255079
h3|3.7.4|False|h3|2.4%|Hierarchical hexagonal geospatial indexing system|2249321
gsutil|5.15|False|gslib|11.3%|A command line tool for interacting with cloud storage services.|2224996
w3lib|2.0.1|True|w3lib|94.8%|Library of web-related functions|2218008
pyotp|2.7.0|True|pyotp|78.7%|Python One Time Password Library|2209022
pyrogram|2.0.59|True|pyrogram|60.6%|Elegant, modern and asynchronous Telegram MTProto API framework in Python for users and bots|2207181
xarray|2022.10.0|True|xarray|31.2%|N-D labeled arrays and datasets in Python|2172371
pyaml|21.10.1|False|pyaml|5.7%|PyYAML-based module to produce pretty and readable YAML-serialized data|2162186
twilio|7.14.2|False|twilio|21%|Twilio API client and TwiML generator|2146108
pyaes|1.6.1|False|pyaes|34.2%|Pure-Python Implementation of the AES block-cipher and common modes of operation|2116815
resampy|0.4.2|False|resampy|35.3%|Efficient signal resampling|2115837
influxdb|5.3.1|False|influxdb|5.2%|InfluxDB client|2112434
omegaconf|2.2.3|True|omegaconf|50.8%|A flexible configuration library|2094939
omegaconf|2.2.3|True|pydevd_plugins|63.2%|A flexible configuration library|2094939
bandit|1.7.4|False|bandit|24.3%|Security oriented static analyser for python code.|2087703
onnxruntime|1.12.1|False|onnxruntime|12.1%|ONNX Runtime is a runtime accelerator for Machine Learning models|2076723
cmd2|2.4.2|True|cmd2|86.6%|cmd2 - quickly build feature-rich and user-friendly interactive command line applications in Python|2071051
torchmetrics|0.10.0|True|torchmetrics|51.1%|PyTorch native Metrics|2060372
pyrfc3339|1.1|False|pyrfc3339|0%|Generate and parse RFC 3339 timestamps|2044571
terminaltables|3.1.10|False|terminaltables|78.4%|Generate simple tables in terminals from a nested list of strings.|2020833
clickclick|20.10.2|False|clickclick|15.1%|Click utility functions|2003666
pycurl|7.45.1|False|curl|3.8%|PycURL -- A Python Interface To The cURL library|2002443
cookiecutter|2.1.1|False|cookiecutter|27%|A command-line utility that creates projects from project templates, e.g. creating a Python package project from a Python package project template.|2000791
pyee|9.0.4|True|pyee|54%|A port of node.js's EventEmitter to python.|1997171
pydocstyle|6.1.1|False|pydocstyle|24.1%|Python docstring style checker|1991974
timezonefinder|6.1.3|True|timezonefinder|71.4%|fast python package for finding the timezone of any point on earth (coordinates) offline|1984591
javaproperties|0.5.2|False|javaproperties|13.3%|Read & write Java .properties files|1973042
rx|3.2.0|True|rx|34.8%|Reactive Extensions (Rx) for Python|1969237
kazoo|2.9.0|False|kazoo|15.5%|"Higher Level Zookeeper Client"|1960769
ninja|1.10.2.4|True|ninja|37.5%|Ninja is a small build system with a focus on speed|1959943
boltons|21.0.0|False|boltons|11.2%|When they're not builtins, they're boltons.|1956455
ray|2.0.0|True|ray|22.2%|Ray provides a simple, universal API for building distributed applications.|1950241
passlib|1.7.4|False|passlib|17.8%|comprehensive password hashing framework supporting over 30 schemes|1949806
binaryornot|0.4.4|False|binaryornot|0%|Ultra-lightweight pure Python package to check if a file is binary or text.|1936608
cliff|4.0.0|False|cliff|14%|Command Line Interface Formulation Framework|1927516
dpath|2.0.6|False|dpath|32.4%|Filesystem-like pathing and searching for dictionaries|1910905
jikanpy|4.3.2|True|jikanpy|85.1%|Python wrapper for the Jikan API|1908836
flower|1.2.0|False|flower|22.8%|Celery Flower|1900623
urlextract|1.6.0|False|urlextract|17.1%|Collects and extracts URLs from given text.|1853880
fortnitepy|3.6.7|False|fortnitepy|48.3%|Library for interacting with fortnite services|1841605
fastparquet|0.8.3|False|fastparquet|39.6%|Python support for Parquet file format|1809381
ciso8601|2.2.0|True|ciso8601|100%|Fast ISO8601 date time parser for Python written in C|1808378
xxhash|3.1.0|True|xxhash|100%|Python binding for xxHash|1800056
pydub|0.25.1|False|pydub|13.8%|Manipulate audio with an simple and easy high level interface|1797986
yq|3.1.0|False|yq|15.6%|Command-line YAML/XML processor - jq wrapper for YAML/XML documents|1768210
orderedmultidict|1.0.1|False|orderedmultidict|12.9%|Ordered Multivalue Dictionary|1753563
wandb|0.13.4|True|wandb|39.1%|A CLI and library for interacting with the Weights and Biases API.|1748983
asyncio|3.4.3|False|asyncio|11.4%|reference implementation of PEP 3156|1734798
pgpy|0.5.4|False|pgpy|30.1%|Pretty Good Privacy for Python|1733466
optuna|3.0.3|True|benchmarks|43.8%|A hyperparameter optimization framework|1724428
optuna|3.0.3|True|optuna|47.4%|A hyperparameter optimization framework|1724428
rtree|1.0.1|True|rtree|49.3%|R-Tree spatial index for Python GIS|1723875
autopage|0.5.1|True|autopage|76.7%|A library to provide automatic paging for console output|1716910
hyperopt|0.2.7|False|hyperopt|10.6%|Distributed Asynchronous Hyperparameter Optimization|1694151
dynaconf|3.1.11|False|dynaconf|17.8%|The dynamic configurator for your Python Project|1691014
zstandard|0.18.0|True|zstandard|36.9%|Zstandard bindings for Python|1686735
rapidfuzz|2.11.1|True|rapidfuzz|97.6%|rapid fuzzy string matching|1676014
jupyterlab|3.4.8|False|jupyterlab|23.4%|JupyterLab computational environment|1666785
pycares|4.2.2|False|pycares|11.3%|Python interface for c-ares|1662707
